county_ansi,year,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja,pcp_grow,pcp_critical,pcp_summer,tmp_grow,tmp_critical,tmp_summer,tmax_critical,tmax_summer,tmp_range_crit,pcp_grow_cv,tmp_grow_sd,pdsi_critical,zndx_critical,drought_flag,severe_drought,hot_month_count,dry_month_count,heat_x_dry,pcp_grow_anom,pcp_grow_z,pcp_critical_anom,pcp_critical_z,pcp08_anom,pcp08_z,tmp_grow_anom,tmp_grow_z,tmp_critical_anom,tmp_critical_z,tmax_critical_anom,tmax_critical_z,tmax08_anom,tmax08_z,pdsi08_anom,pdsi08_z,zndx08_anom,zndx08_z,climate_normal_pcp,climate_normal_tmax
001,1895,1.29,1.78,2.39,1.4,2.66,2.07,51.4,61.8,72.4,72.2,73.2,68.6,,,40.3,49.4,57.0,33.2,85.2,85.9,85.3,-3.22,-3.98,-4.2,-3.8,-2.64,-3.25,-1.9,-2.5733333333333337,11.590000000000002,4.0600000000000005,6.45,66.60000000000001,72.7,72.60000000000001,85.55000000000001,85.3,40.45000000000001,0.28137487246109283,8.563176980537074,-4.09,-2.575,1,1,0,1,162.54500000000002,-10.090984848484846,-2.1926327585873473,-3.214545454545454,-1.277219539232243,-0.7031060606060606,-0.45614894466785977,1.9552020202020373,1.2681534866639732,0.4492424242424278,0.2488269553979162,1.974621212121221,0.9283350267225425,3.470454545454544,1.4352639786067096,-4.643257575757576,-2.022236583190667,-2.271212121212121,-1.1017422435922748,7.274545454545454,83.57537878787879
001,1896,2.83,4.5,4.12,11.18,7.01,5.11,56.6,67.7,69.3,73.1,71.1,60.8,7.619999999999999,9.5,45.7,56.4,51.1,37.5,83.2,81.3,81.56666666666666,0.1,3.2,4.83,2.7100000000000004,-0.65,9.32,5.88,5.170000000000001,34.75,18.189999999999998,22.310000000000002,66.43333333333335,72.1,71.16666666666666,82.25,81.56666666666666,37.95,0.5134621673888761,6.394893796355546,4.015000000000001,7.6,0,0,0,0,-483.63,13.069015151515153,2.8397179436840716,10.915454545454544,4.336983882228943,3.646893939393939,2.3659685429766295,1.78853535353538,1.1600526805783988,-0.15075757575758075,-0.08350179447586269,-1.3253787878787904,-0.6231045959144769,-1.1295454545454646,-0.46714223796171667,4.386742424242424,1.9105188257599899,5.508787878787879,2.6722578047049987,7.274545454545454,83.57537878787879
001,1897,3.5,3.49,4.35,2.51,3.03,0.72,47.0,56.7,67.8,76.0,68.2,66.6,6.1,3.85,37.7,45.7,50.9,43.3,86.6,79.5,81.5,3.25,-0.44,-0.33,0.8266666666666667,3.32,-1.33,0.2,-0.11,17.599999999999998,5.539999999999999,9.889999999999999,63.71666666666666,72.1,70.66666666666667,83.05,81.5,35.95,0.4237524226508674,10.24351827580088,-0.385,-0.5650000000000001,0,0,0,0,-16.61,-4.080984848484849,-0.8867420970739099,-1.7345454545454553,-0.6891784165314256,-0.33310606060606096,-0.21610676755786892,-0.9281313131313098,-0.6019904586165771,-0.15075757575758075,-0.08350179447586269,-0.5253787878787932,-0.24699802072974752,-2.929545454545462,-1.2115620618363157,-0.7732575757575757,-0.33676997935467085,-0.1712121212121212,-0.08305328454031158,7.274545454545454,83.57537878787879
001,1898,2.47,5.79,2.87,4.28,2.86,3.7,46.8,60.2,71.3,75.3,72.8,68.3,8.040000000000001,7.94,36.2,50.6,57.1,44.5,87.0,82.6,84.23333333333333,1.64,1.62,1.26,1.5066666666666666,2.34,0.45,-0.56,-0.5033333333333333,21.97,7.140000000000001,10.01,65.78333333333335,74.05,73.13333333333333,84.8,84.23333333333333,34.0,0.3367681929697471,10.659346446507246,1.44,-0.05500000000000002,0,0,0,0,47.488,0.28901515151515156,0.06279903284517935,-0.13454545454545386,-0.053458283881892256,-0.5031060606060609,-0.3263964165002972,1.1385353535353744,0.7384595368446316,1.799242424242422,0.9965666426139049,1.2246212121212068,0.5757351124868508,0.17045454545453254,0.07049430150327118,0.8167424242424243,0.3557085478027537,-0.9312121212121213,-0.4517216697210222,7.274545454545454,83.57537878787879
001,1899,0.77,3.08,2.02,4.37,1.99,2.28,53.6,62.4,72.2,73.7,74.0,63.8,6.95,5.28,43.0,52.5,53.0,46.4,85.4,85.5,84.83333333333333,-2.43,-2.15,-2.74,-2.44,-1.64,0.06,-2.43,-1.7466666666666668,14.51,6.36,8.38,66.61666666666666,73.85,73.3,85.45,84.83333333333333,35.75,0.5005011972190125,8.13644066325483,-2.4450000000000003,-1.185,1,0,0,1,207.64350000000002,-7.1709848484848475,-1.558156763309604,-0.9145454545454541,-0.3633718485485396,-1.3731060606060608,-0.890819914029195,1.9718686868686888,1.2789635672725215,1.5992424242424192,0.8857903926559786,1.8746212121212125,0.8813217048244473,3.070454545454538,1.2698373510790182,-3.183257575757576,-1.3863757972473711,-2.8012121212121213,-1.3588399332577705,7.274545454545454,83.57537878787879
001,1900,2.11,4.18,6.15,3.96,4.53,1.79,49.2,63.1,68.8,73.2,76.4,68.2,8.99,5.359999999999999,39.0,51.4,57.6,48.1,83.4,86.3,82.76666666666667,1.17,1.3,1.78,1.4166666666666667,0.28,0.76,1.84,1.7833333333333332,22.72,8.49,14.64,66.48333333333333,74.80000000000001,72.8,84.85,82.76666666666667,31.999999999999993,0.4277929918549187,9.611746286012062,1.54,1.3,0,0,0,0,-156.124,1.0390151515151516,0.2257637576596683,1.2154545454545458,0.4829305780411509,1.1668939393939395,0.7570371936988519,1.838535353535363,1.192482922404062,2.5492424242424363,1.4119775799561305,1.274621212121204,0.5992417734358952,3.8704545454545354,1.600690606134395,1.3367424242424244,0.5821795126592699,1.4687878787878788,0.7124942834812217,7.274545454545454,83.57537878787879
001,1901,2.33,5.31,3.04,1.6,2.45,1.56,46.8,58.1,72.0,78.9,72.7,65.0,4.18,4.65,36.1,47.8,53.7,41.1,91.1,84.5,86.06666666666666,-0.43,-1.46,-1.94,-1.2766666666666666,0.67,-3.2,-1.89,-2.13,16.29,4.050000000000001,7.090000000000001,65.58333333333333,75.80000000000001,74.53333333333335,87.8,86.06666666666666,40.39999999999999,0.5113036715787718,11.64738883469882,-1.7,-2.545,0,0,1,2,165.94199999999998,-5.390984848484848,-1.1713871497498838,-3.2245454545454537,-1.2811927900613025,-0.9131060606060606,-0.5923890992438006,0.9385353535353573,0.608738569541924,3.5492424242424363,1.9658588297457542,4.224621212121207,1.986134769429591,2.070454545454538,0.8562707822597959,-2.383257575757576,-1.037958928237346,-2.2612121212121212,-1.0968913437872656,7.274545454545454,83.57537878787879
001,1902,1.48,2.91,8.23,3.28,1.68,6.5,48.4,62.9,66.8,73.1,68.1,61.8,5.58,5.3100000000000005,37.6,50.9,51.7,44.9,83.9,79.3,79.89999999999999,1.78,1.58,1.04,1.4666666666666668,-3.43,-0.04,-1.12,1.39,24.080000000000002,4.96,13.19,63.51666666666666,70.6,69.33333333333333,81.6,79.89999999999999,33.3,0.6831163847070587,8.431706035356466,1.31,-0.5800000000000001,0,0,0,1,91.392,2.3990151515151545,0.5212731253232756,-2.3145454545454545,-0.919626964616881,-1.6831060606060608,-1.0919363326889173,-1.1281313131313127,-0.7317114259192754,-1.6507575757575808,-0.9143236691602981,-1.975378787878796,-0.9286911882520732,-3.1295454545454646,-1.2942753756001613,0.5967424242424243,0.25989390882499686,-1.4912121212121212,-0.7233720588015458,7.274545454545454,83.57537878787879
001,1903,4.55,3.57,4.11,2.95,3.24,1.97,49.0,63.9,64.2,72.8,69.7,63.9,9.5,6.52,38.5,51.8,51.6,41.6,84.2,80.5,79.7,2.21,1.84,1.82,1.9566666666666668,2.1,-0.43,0.52,0.35,20.39,6.19,10.3,63.916666666666664,71.25,68.89999999999999,82.35,79.7,35.74999999999999,0.2673894637606628,8.18472153873708,1.83,0.04500000000000001,0,0,0,0,-42.821999999999996,-1.2909848484848467,-0.28051332076401037,-1.084545454545454,-0.43091711264255245,-0.12310606060606055,-0.07986661298192778,-0.728131313131307,-0.47226949131387874,-1.000757575757575,-0.5543008567970396,-1.225378787878796,-0.5760912740163883,-1.9295454545454618,-0.7979954930170934,1.3767424242424244,0.5996003561097712,0.1487878787878788,0.0721755092199876,7.274545454545454,83.57537878787879
001,1904,4.39,3.35,2.69,4.64,3.21,2.93,43.0,59.8,67.3,71.3,67.8,64.0,9.77,3.89,33.5,49.5,53.1,40.0,82.1,80.2,79.86666666666666,2.93,3.12,3.08,3.043333333333333,3.66,1.5,0.83,0.4199999999999999,21.21,7.85,10.54,62.199999999999996,69.55,68.8,81.15,79.86666666666666,34.60000000000001,0.22531429491381744,10.176639916986352,3.1,1.165,0,0,0,0,-67.3545,-0.47098484848484645,-0.10233855496683571,0.5754545454545452,0.22864252498133755,-0.1531060606060608,-0.09932949220706236,-2.4447979797979755,-1.5857077939953583,-2.700757575757578,-1.4958989814394013,-2.4253787878787847,-1.140251136793479,-2.229545454545459,-0.9220654636628589,2.636742424242424,1.1483569248005605,0.45878787878787874,0.22255340317527741,7.274545454545454,83.57537878787879
